ts,open,high,low,close,volume
2026-06-01T08:05:00+00:00,413.75,415.05,412.52,412.9,38031.00318
2026-06-01T08:10:00+00:00,412.54,414.6,412.5,412.6,11060.0
2026-06-01T08:15:00+00:00,412.4163,413.0,412.4163,412.73,11281.0
2026-06-01T08:20:00+00:00,412.51,412.51,412.4,412.5,838.686818
2026-06-01T08:25:00+00:00,412.68,412.68,412.28,412.28,954.408253
2026-06-01T08:30:00+00:00,412.49,412.63,412.49,412.63,194.905422
2026-06-01T08:35:00+00:00,412.6,412.61,412.46,412.6,662.0
2026-06-01T08:40:00+00:00,412.61,412.63,412.54,412.54,1133.0
2026-06-01T08:45:00+00:00,412.42,413.0,412.42,413.0,249.42562199999998
2026-06-01T08:55:00+00:00,413.16,413.16,413.12,413.12,257.4
2026-06-01T09:00:00+00:00,412.77,412.77,412.72,412.72,275.0
2026-06-01T09:05:00+00:00,412.89,413.18,412.89,413.05,1441.153146
2026-06-01T09:10:00+00:00,412.98,413.06,412.98,413.04,4183.0
2026-06-01T09:15:00+00:00,413.02,413.04,413.01,413.02,4039.0
2026-06-01T09:20:00+00:00,413.0,413.5796,413.0,413.5796,2523.76
2026-06-01T09:25:00+00:00,413.64,413.64,413.03,413.03,359.524416
2026-06-01T09:30:00+00:00,413.0678,413.0678,412.87,412.87,1236.383397
2026-06-01T09:35:00+00:00,412.7206,412.7206,412.2,412.36,3941.21218
2026-06-01T09:40:00+00:00,412.5,412.8,412.5,412.8,518.773269
2026-06-01T09:45:00+00:00,412.71,412.8,412.64,412.8,694.0
2026-06-01T09:50:00+00:00,412.73,412.8,412.72,412.8,356.329501
2026-06-01T09:55:00+00:00,412.82,412.82,412.79,412.79,203.017411
2026-06-01T10:00:00+00:00,412.8,412.8,412.73,412.73,217.0
2026-06-01T10:05:00+00:00,412.86,412.86,412.86,412.86,143.0
2026-06-01T10:10:00+00:00,412.92,413.23,412.79,413.177,3436.0
2026-06-01T10:15:00+00:00,413.2,413.23,413.05,413.2,678.437366
2026-06-01T10:20:00+00:00,413.1,413.1,413.1,413.1,75.0
2026-06-01T10:25:00+00:00,413.0,413.0,412.83,412.93,539.3629090000001
2026-06-01T10:30:00+00:00,413.1,413.36,413.1,413.36,411.0
2026-06-01T10:35:00+00:00,413.4,413.57,413.4,413.57,358.0
2026-06-01T10:40:00+00:00,413.58,413.61,413.58,413.61,696.024171
2026-06-01T10:45:00+00:00,413.5419,413.69,413.5419,413.69,3335.0
2026-06-01T10:50:00+00:00,413.57,414.0,413.57,413.88,2699.480686
2026-06-01T10:55:00+00:00,413.96,414.0,413.77,413.77,1070.963402
2026-06-01T11:00:00+00:00,413.7581,413.7581,413.4,413.4,3778.581706
2026-06-01T11:05:00+00:00,413.37,413.594,413.17,413.2205,6760.007167
2026-06-01T11:10:00+00:00,413.18,413.5688,413.1,413.5688,2756.0
2026-06-01T11:15:00+00:00,413.49,413.51,413.37,413.5,5709.0
2026-06-01T11:20:00+00:00,413.54,413.6,413.44,413.52,74728.0
2026-06-01T11:25:00+00:00,413.8503,414.18,413.8503,414.02,10804.12631
2026-06-01T11:30:00+00:00,413.92,414.05,413.91,414.05,3488.432198
2026-06-01T11:35:00+00:00,414.0589,414.0589,413.74,413.74,3302.6571710000003
2026-06-01T11:40:00+00:00,413.71,414.0,413.7,414.0,3140.113753
2026-06-01T11:45:00+00:00,413.78,413.84,413.66,413.7425,1112.643222
2026-06-01T11:50:00+00:00,413.67,413.8,413.67,413.79,709.0
2026-06-01T11:55:00+00:00,413.8,413.8,413.68,413.68,1770.079162
2026-06-01T12:00:00+00:00,413.6743,413.73,413.54,413.57,720.0
2026-06-01T12:05:00+00:00,413.6107,413.67,413.479,413.53,900.357049
2026-06-01T12:10:00+00:00,413.65,413.84,413.65,413.7,718.321562
2026-06-01T12:15:00+00:00,413.87,413.98,413.4,413.43,2165.024136
