ts,open,high,low,close,volume
2026-06-01T08:05:00+00:00,289.99,291.25,289.99,290.71,23152.138359999997
2026-06-01T08:10:00+00:00,290.51,291.0,290.43,290.45,1955.0
2026-06-01T08:15:00+00:00,290.5,290.59,290.47,290.51,2142.0
2026-06-01T08:20:00+00:00,290.55,290.55,290.4,290.43,1892.0
2026-06-01T08:25:00+00:00,290.45,290.45,290.34,290.35,1373.0
2026-06-01T08:30:00+00:00,290.33,290.33,290.23,290.23,1456.0
2026-06-01T08:35:00+00:00,290.26,290.26,290.09,290.09,4264.0
2026-06-01T08:40:00+00:00,290.19,290.2,290.06,290.06,3177.0
2026-06-01T08:45:00+00:00,290.08,290.19,290.05,290.19,8519.0
2026-06-01T08:50:00+00:00,290.19,290.21,290.0,290.16,5771.0
2026-06-01T08:55:00+00:00,290.16,290.21,290.16,290.21,10125.0
2026-06-01T09:00:00+00:00,290.28,290.38,290.28,290.37,1676.0
2026-06-01T09:05:00+00:00,290.48,290.51,290.48,290.5,2056.0
2026-06-01T09:10:00+00:00,290.5,290.5,290.27,290.28,1642.0
2026-06-01T09:15:00+00:00,290.35,290.37,290.33,290.33,844.0
2026-06-01T09:20:00+00:00,290.28,290.38,290.28,290.38,592.0
2026-06-01T09:25:00+00:00,290.24,290.26,290.2,290.22,7080.0
2026-06-01T09:30:00+00:00,290.22,290.36,290.22,290.36,2238.0
2026-06-01T09:35:00+00:00,290.34,290.34,290.26,290.31,1808.09301
2026-06-01T09:40:00+00:00,290.32,290.33,290.32,290.33,150.0
2026-06-01T09:45:00+00:00,290.29,290.3,290.26,290.26,1051.0
2026-06-01T09:50:00+00:00,290.22,290.29,290.2,290.25,5311.0
2026-06-01T09:55:00+00:00,290.31,290.4,290.28,290.4,5692.0
2026-06-01T10:00:00+00:00,290.4,290.42,290.4,290.42,259.0
2026-06-01T10:05:00+00:00,290.5,290.5,290.36,290.37,9881.0
2026-06-01T10:10:00+00:00,290.37,290.6,290.37,290.6,870.0
2026-06-01T10:15:00+00:00,290.73,290.74,290.64,290.64,780.0
2026-06-01T10:20:00+00:00,290.65,290.65,290.62,290.62,286.0
2026-06-01T10:25:00+00:00,290.49,290.5,290.49,290.49,613.0
2026-06-01T10:30:00+00:00,290.55,290.56,290.51,290.5469,654.0
2026-06-01T10:35:00+00:00,290.63,290.63,290.58,290.59,442.0
2026-06-01T10:40:00+00:00,290.69,290.72,290.65,290.65,1448.0
2026-06-01T10:45:00+00:00,290.6,290.6,290.58,290.6,803.0
2026-06-01T10:50:00+00:00,290.59,290.59,290.45,290.46,3707.0
2026-06-01T10:55:00+00:00,290.47,290.5,290.47,290.5,1266.0
2026-06-01T11:00:00+00:00,290.46,290.54,290.46,290.51,3692.0
2026-06-01T11:05:00+00:00,290.53,290.6,290.34,290.35,18127.023
2026-06-01T11:10:00+00:00,290.32,290.37,290.29,290.37,2116.0
2026-06-01T11:15:00+00:00,290.32,290.3968,290.28,290.29,903.0
2026-06-01T11:20:00+00:00,290.27,290.28,290.09,290.14,4873.172319
2026-06-01T11:25:00+00:00,290.11,290.17,290.11,290.12,13242.0
2026-06-01T11:30:00+00:00,290.19,290.19,290.1,290.1,429.143588
2026-06-01T11:35:00+00:00,290.13,290.2185,290.12,290.18,1772.0
2026-06-01T11:40:00+00:00,290.19,290.29,290.14,290.29,1589.235552
2026-06-01T11:45:00+00:00,290.29,290.29,290.08,290.09,561.2182
2026-06-01T11:50:00+00:00,290.1,290.1,289.97,289.97,3144.362
2026-06-01T11:55:00+00:00,289.92,289.99,289.83,289.99,1181.0
2026-06-01T12:00:00+00:00,289.94,289.99,289.92,289.94,3707.0
2026-06-01T12:05:00+00:00,289.92,289.93,289.86,289.9,24530.0
2026-06-01T12:10:00+00:00,289.9,290.02,289.81,289.81,5001.089046
2026-06-01T12:15:00+00:00,289.78,289.8,289.6622,289.69,7796.037973
2026-06-01T12:20:00+00:00,289.69,289.7,289.44,289.63,37036.033346
2026-06-01T12:25:00+00:00,289.65,289.68,289.59,289.59,1235.1242969999998
2026-06-01T12:30:00+00:00,289.68,289.8,289.68,289.75,2062.476152
2026-06-01T12:35:00+00:00,289.79,289.88,289.66,289.66,18345.0
2026-06-01T12:40:00+00:00,289.69,289.75,289.55,289.72,14165.232913
2026-06-01T12:45:00+00:00,289.75,290.23,289.71,290.23,10483.582236999999
2026-06-01T12:50:00+00:00,290.2,290.27,289.91,289.96,12850.172372
2026-06-01T12:55:00+00:00,289.98,289.98,289.85,289.85,1201.027599
2026-06-01T13:00:00+00:00,289.82,289.82,289.8,289.8,1215.0931620000001
2026-06-01T13:05:00+00:00,289.82,289.87,289.7,289.81,8947.0
2026-06-01T13:10:00+00:00,289.8404,289.95,289.8,289.95,1320.003448
2026-06-01T13:15:00+00:00,289.93,289.93,288.12,288.63,102129.605993
2026-06-01T13:20:00+00:00,288.6,288.89,288.48,288.67,25494.010394
2026-06-01T13:25:00+00:00,288.62,288.66,287.93,287.93,72428.498701
2026-06-01T13:30:00+00:00,287.96,288.52,287.87,288.37,110904.51905999999
2026-06-01T13:35:00+00:00,288.37,288.45,287.3,287.81,1313355.7052810001
2026-06-01T13:40:00+00:00,287.82,288.38,287.82,288.05,543576.038642
